business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style
Jericho Physio Hub,clinic,21853,2025-01-05,19,Sunday,1,image,صحتكم أولويتنا صورة جديدة. لفترة محدودة 5% خصم لفترة محدودة زورونا وخليها علينا,79,0,0,193,21,3086,Arabic,True,True,5.0,False,False,False,True
Tulkarm Streetwear,store,34465,2025-11-07,1,Friday,11,reel,وصلت تشكيلة جديدة شوفوا الـ reel. أهلا بالناس الحلوة ابعتولنا DM وخلينا نجهزلك طلبك. 📍 ☕ 📚 #Palestine #عيادة #الكترونيات,120,3,3,12646,942,87799,Mixed,True,False,0.0,False,False,False,True
TechSouq Ramallah,electronics_store,54117,2025-08-13,1,Wednesday,8,image,وصلت أجهزة جديدة صورة جديدة. شو رأيكم؟ زورونا بفرعنا في Qalqilya ابعتولنا DM وخليها علينا #تعليم #عيادة #SupportLocal,117,3,0,593,49,8395,Arabic,True,False,0.0,True,False,False,True
Qahwa Al-Quds,cafe,2809,2025-12-31,13,Wednesday,12,reel,أجواء ولا أروع شوفوا الريل. شو رأيكم؟ زورونا بفرعنا في Jenin ✨,62,0,1,310,43,5731,Arabic,True,False,0.0,True,False,False,True
Qalqilya Home Store,store,51400,2025-07-21,20,Monday,7,image,وصلت تشكيلة جديدة صورة جديدة. عرض خاص 15% خصم لفترة محدودة اطلب الآن وخليها علينا 📚 😍 ☕ 📍,89,0,4,1783,320,19541,Arabic,True,True,15.0,False,False,False,True
TechSouq Ramallah,electronics_store,54784,2025-06-19,14,Thursday,6,reel,وصلت أجهزة جديدة شوفوا الريل. احنا جاهزين خصم 25% خصم لفترة محدودة,66,0,0,12883,1419,122293,Arabic,False,True,25.0,False,False,False,True
Al Karmel Boutique,store,9144,2025-02-11,13,Tuesday,2,image,وصلت تشكيلة جديدة صورة جديدة. شو رأيكم؟ ادعم المحلي #Palestine #قهوة,68,2,0,368,15,6432,Mixed,False,False,0.0,False,False,True,True
Al Karmel Boutique,store,9247,2025-07-12,19,Saturday,7,carousel,وصلت تشكيلة جديدة سوايب وشوفوا التفاصيل. خصم 5% خصم لفترة محدودة زورونا بفرعنا في Bethlehem اطلب الآن وخليها علينا #عروض #تعليم,127,2,0,700,111,3816,Arabic,True,True,5.0,True,False,False,False
Hebron Electronics,electronics_store,14118,2025-02-25,14,Tuesday,2,image,وصلت أجهزة جديدة صورة جديدة. زورونا وخليها علينا #Palestine #عروض #تسوق #عيادة,78,4,0,1109,96,8270,Arabic,True,False,0.0,False,False,False,False
Olive Tree Learning,education_center,9039,2025-06-08,11,Sunday,6,reel,استنونا بدورة جديدة شوفوا الريل. شو رأيكم؟ زورونا بفرعنا في Hebron #Hebron #صيدلية,82,2,0,1992,264,30049,Arabic,True,False,0.0,True,False,False,True
Jericho Date Bakery,bakery,2798,2025-07-06,21,Sunday,7,image,طازة من الفرن صورة جديدة. أهلا بالناس الحلوة الكمية محدودة 5% خصم لفترة محدودة #عروض #تعليم,91,2,0,553,58,3373,Arabic,False,True,5.0,False,False,False,True
TechSouq Ramallah,electronics_store,55247,2025-04-03,22,Thursday,4,reel,وصلت أجهزة جديدة شوفوا الـ reel. يا جماعة ادعم المحلي #تسوق #مخبز #عيادة #تعليم,79,4,0,4220,530,62002,Mixed,False,False,0.0,False,False,True,True
Iron Club Nablus,gym,2061,2025-05-26,19,Monday,5,image,جاهزين للتمرين صورة جديدة. 🧴 #قهوة,34,1,1,145,4,1543,Arabic,False,False,0.0,False,False,False,False
Gaza Gadget Shop,electronics_store,50863,2025-08-19,20,Tuesday,8,image,وصلت أجهزة جديدة صورة جديدة. خصم 10% خصم لفترة محدودة زورونا بفرعنا في Gaza,75,0,0,1464,140,19165,Arabic,True,True,10.0,True,False,False,True
Nablus Health Point,pharmacy,5228,2025-03-28,14,Friday,3,reel,صحتك بتهمنا شوفوا الـ reel. موجودين في Ramallah today. رمضان كريم #Ramallah #Palestine,86,2,0,167,9,4115,Mixed,False,False,0.0,True,True,False,False
Gaza Power House,gym,5841,2025-10-01,13,Wednesday,10,reel,جاهزين للتمرين شوفوا الريل. شو رأيكم؟ زورونا بفرعنا في Rafah اطلب الآن وخليها علينا,83,0,0,900,116,9833,Arabic,True,False,0.0,True,False,False,True
Bethlehem Brew Bar,cafe,2206,2025-11-23,21,Sunday,11,reel,أجواء ولا أروع شوفوا الـ reel. 🔥 ✅ #قهوة #Palestine,51,2,2,1533,48,9987,Mixed,False,False,0.0,False,False,False,False
Hebron Study Hub,education_center,24746,2025-11-01,20,Saturday,11,reel,استنونا بدورة جديدة شوفوا الـ reel. احنا جاهزين ابعتولنا DM وخلينا نجهزلك طلبك. 🥙 ✨ 🍰 #Palestine,96,1,3,1082,71,27724,Mixed,True,False,0.0,False,False,False,True
Al Balad Grill,restaurant,7572,2025-05-26,13,Monday,5,image,اليوم عنا أكل طيب صورة جديدة. شو رأيكم؟ 📚 #Ramallah #مطاعم #Palestine,69,3,1,1049,59,6440,Mixed,False,False,0.0,True,False,False,True
TechSouq Ramallah,electronics_store,52981,2025-02-17,21,Monday,2,reel,وصلت أجهزة جديدة شوفوا الريل. أهلا بالناس الحلوة عرض خاص 10% خصم لفترة محدودة عروض رمضان اطلب الآن وخليها علينا ✨ 🍰,115,0,2,16006,578,271762,Arabic,True,True,10.0,False,True,False,True
Shifa Family Clinic,clinic,1388,2025-09-28,20,Sunday,9,image,صحتكم أولويتنا صورة جديدة. اتصل فينا وخليها علينا #Palestine,60,1,0,13,0,371,Arabic,True,False,0.0,False,False,False,False
Hebron Electronics,electronics_store,13783,2025-01-24,21,Friday,1,carousel,وصلت أجهزة جديدة Swipe وشوفوا الباقي. يا جماعة limited offer لفترة محدودة 20% off اليوم! موجودين في Rafah today. عروض رمضان Order now وخلينا نجهزلك طلبك. #جيم #عيادة,165,2,0,1800,330,14712,Mixed,True,True,20.0,True,True,False,True
Nablus Coffee Corner,cafe,3146,2025-01-31,22,Friday,1,carousel,أجواء ولا أروع سوايب وشوفوا التفاصيل. احنا جاهزين لفترة محدودة 10% خصم لفترة محدودة زورونا بفرعنا في Qalqilya ☕ 📍 ✨ 🔥,117,0,4,355,20,3956,Arabic,True,True,10.0,True,False,False,True
Qalqilya Home Store,store,54788,2025-02-02,22,Sunday,2,reel,وصلت تشكيلة جديدة شوفوا الـ reel. خصم special 25% off اليوم! موجودين في Tulkarm today. اطلب الآن وخلينا نجهزلك طلبك. ✅ 💪 🔥 📍 #Palestine,135,1,4,6869,1201,52591,Mixed,True,True,25.0,True,False,False,False
Qalqilya Home Store,store,51225,2025-11-16,18,Sunday,11,image,وصلت تشكيلة جديدة صورة جديدة. يا جماعة عرض خاص 30% خصم لفترة محدودة راسلونا وخليها علينا,88,0,0,4537,887,26586,Arabic,True,True,30.0,False,False,False,True
TechSouq Ramallah,electronics_store,54037,2025-02-17,22,Monday,2,image,وصلت أجهزة جديدة صورة جديدة. شو رأيكم؟ الكمية محدودة 25% خصم لفترة محدودة #Palestine #جيم #SupportLocal #تعليم,110,4,0,842,77,23290,Arabic,False,True,25.0,False,False,False,True
Nablus Skin Center,clinic,12829,2025-03-30,12,Sunday,3,carousel,صحتكم أولويتنا سوايب وشوفوا التفاصيل. يا جماعة لفترة محدودة 15% خصم لفترة محدودة زورونا بفرعنا في Nablus عيد مبارك اتصل فينا وخليها علينا 🥙 🧴,141,0,2,348,74,4515,Arabic,True,True,15.0,True,True,False,True
Hebron Electronics,electronics_store,13791,2025-08-20,13,Wednesday,8,image,Latest gadgets in store Photo drop. Visit us. 🛍️ 📚 🎉 #Palestine,63,1,3,392,40,3154,English,True,False,0.0,False,False,False,False
Gaza Glow Salon,beauty_salon,1167,2025-07-22,17,Tuesday,7,video,دلعي حالك فيديو جديد. زورونا وخلينا نجهزلك طلبك. 💪 🎉 ✨,54,0,3,100,4,766,Mixed,True,False,0.0,False,False,False,True
Ramallah Fit Hub,gym,4337,2025-08-05,18,Tuesday,8,carousel,جاهزين للتمرين سوايب وشوفوا التفاصيل. زورونا بفرعنا في Jericho اتصل فينا وخليها علينا 📚 🍰,89,0,2,417,41,4407,Arabic,True,False,0.0,True,False,False,True
Nablus Sweet Oven,bakery,1849,2025-03-18,19,Tuesday,3,video,طازة من الفرن فيديو جديد. احنا جاهزين 💪 #SupportLocal #مطاعم,60,2,1,362,43,2877,Arabic,False,False,0.0,False,False,False,True
Qalqilya Home Store,store,53516,2025-11-22,12,Saturday,11,image,وصلت تشكيلة جديدة صورة جديدة. زورونا بفرعنا في Tulkarm ابعتولنا DM وخليها علينا #تسوق #مطاعم,92,2,0,5222,568,44409,Arabic,True,False,0.0,True,False,False,True
Tulkarm Streetwear,store,34347,2025-01-09,22,Thursday,1,carousel,وصلت تشكيلة جديدة Swipe وشوفوا الباقي. من قلب فلسطين 🧴 🥙 ✨ #SupportLocal #مخبز #تعليم,85,3,3,3890,127,36213,Mixed,False,False,0.0,False,False,True,False
Nablus Coffee Corner,cafe,3100,2025-02-03,12,Monday,2,image,أجواء ولا أروع صورة جديدة. احنا جاهزين #Palestine #عيادة #عروض #SupportLocal #تسوق,82,5,0,355,37,4255,Arabic,False,False,0.0,False,False,False,True
Gaza Family Pharmacy,pharmacy,12407,2025-01-22,18,Wednesday,1,image,صحتك بتهمنا صورة جديدة. اطلب الآن وخلينا نجهزلك طلبك.,53,0,0,577,44,10103,Mixed,True,False,0.0,False,False,False,False
Hebron Electronics,electronics_store,14134,2025-06-19,13,Thursday,6,carousel,وصلت أجهزة جديدة سوايب وشوفوا التفاصيل. يا جماعة 🩺 🍰 😍 #Palestine #عروض,71,2,3,1079,135,11951,Arabic,False,False,0.0,False,False,False,True
Hebron Table,restaurant,4691,2025-04-12,12,Saturday,4,image,اليوم عنا أكل طيب صورة جديدة. شو رأيكم؟ زورونا بفرعنا في Nablus زورونا وخليها علينا,83,0,0,129,18,3372,Arabic,True,False,0.0,True,False,False,True
Al Karmel Boutique,store,9356,2025-08-01,13,Friday,8,image,وصلت تشكيلة جديدة صورة جديدة. زورونا بفرعنا في Bethlehem ✨ 🔥 😍 #Palestine #صيدلية,81,2,3,540,32,7220,Arabic,True,False,0.0,True,False,False,False
Al Karmel Boutique,store,9119,2025-01-14,7,Tuesday,1,reel,وصلت تشكيلة جديدة شوفوا الـ reel. أهلا بالناس الحلوة اطلب الآن وخلينا نجهزلك طلبك.,82,0,0,1335,158,8961,Mixed,True,False,0.0,False,False,False,True
Al Karmel Boutique,store,9118,2025-09-10,18,Wednesday,9,video,وصلت تشكيلة جديدة فيديو جديد. 🧴,31,0,1,381,13,2774,Arabic,False,False,0.0,False,False,False,True
Bethlehem Brew Bar,cafe,2160,2025-04-22,14,Tuesday,4,image,أجواء ولا أروع صورة جديدة. عرض خاص 40% خصم لفترة محدودة زورونا بفرعنا في Jericho زورونا وخليها علينا 🩺 🎉 🔥,106,0,3,447,39,3079,Arabic,True,True,40.0,True,False,False,False
Hebron Fresh Bakery,bakery,1461,2025-03-05,20,Wednesday,3,image,طازة من الفرن صورة جديدة. يا جماعة رمضان كريم 📚 ✅ 🧴 🛍️,54,0,4,187,22,1341,Mixed,False,False,0.0,False,True,False,True
Gaza Seaside Kitchen,restaurant,4447,2025-09-25,8,Thursday,9,image,اليوم عنا أكل طيب صورة جديدة. زورونا وخليها علينا 🍕 📚 #Palestine #عروض,70,2,2,363,32,2123,Arabic,True,False,0.0,False,False,False,True
Qahwa Al-Quds,cafe,2798,2025-08-02,14,Saturday,8,video,أجواء ولا أروع فيديو جديد. أهلا بالناس الحلوة زورونا بفرعنا في Jenin,68,0,0,266,33,4912,Arabic,True,False,0.0,True,False,False,True
Al Karmel Boutique,store,9478,2025-10-09,22,Thursday,10,carousel,وصلت تشكيلة جديدة Swipe وشوفوا الباقي. احنا جاهزين,50,0,0,591,38,4052,Mixed,False,False,0.0,False,False,False,True
Nablus Mobile Center,electronics_store,39832,2025-03-03,0,Monday,3,image,وصلت أجهزة جديدة صورة جديدة. عرض خاص 15% خصم لفترة محدودة راسلونا وخليها علينا 😍,80,0,1,4713,155,28146,Arabic,True,True,15.0,False,False,False,True
Hebron Fresh Bakery,bakery,1444,2025-05-23,21,Friday,5,image,طازة من الفرن صورة جديدة. يا جماعة خصم special 30% off اليوم! ابعتولنا DM وخلينا نجهزلك طلبك. #عروض,99,1,0,109,5,734,Mixed,True,True,30.0,False,False,False,True
Olive Tree Learning,education_center,8886,2025-09-09,18,Tuesday,9,carousel,استنونا بدورة جديدة Swipe وشوفوا الباقي. أهلا بالناس الحلوة 🩺 💪 #Hebron #Palestine,82,2,2,297,17,3461,Mixed,False,False,0.0,True,False,False,True
TechSouq Ramallah,electronics_store,53003,2025-12-14,22,Sunday,12,image,وصلت أجهزة جديدة صورة جديدة. أهلا بالناس الحلوة limited offer لفترة محدودة 10% off اليوم! موجودين في Qalqilya today. DM us وخلينا نجهزلك طلبك. #عروض #تسوق #الكترونيات #تعليم,173,4,0,357,48,8809,Mixed,True,True,10.0,True,False,False,True
Laila Hair & Nails,beauty_salon,3103,2025-03-14,23,Friday,3,video,دلعي حالك فيديو جديد. عروض رمضان DM us وخلينا نجهزلك طلبك. 📚 🍰 🥙 ✅ #مطاعم #صيدلية #مخبز,87,3,4,788,125,7194,Mixed,True,False,0.0,False,True,False,True
Al Karmel Boutique,store,9096,2025-10-21,16,Tuesday,10,carousel,New arrivals just landed Swipe to see more. limited offer: 40% off. Message us. 🛍️,82,0,1,1000,73,7825,English,True,True,40.0,False,False,False,False
Al Balad Grill,restaurant,7716,2025-06-21,2,Saturday,6,reel,اليوم عنا أكل طيب شوفوا الريل. لفترة محدودة 25% خصم لفترة محدودة زورونا بفرعنا في Ramallah زورونا وخليها علينا 📚 🎉 🔥,116,0,3,765,79,10610,Arabic,True,True,25.0,True,False,False,False
Jericho Physio Hub,clinic,21363,2025-05-30,14,Friday,5,reel,صحتكم أولويتنا شوفوا الريل. احنا جاهزين صنع محلي #عروض,54,1,0,2368,221,30559,Arabic,False,False,0.0,False,False,True,True
Gaza Gadget Shop,electronics_store,50370,2025-02-02,13,Sunday,2,carousel,وصلت أجهزة جديدة Swipe وشوفوا الباقي. يا جماعة #جيم,51,1,0,6860,479,70302,Mixed,False,False,0.0,False,False,False,True
Hebron Fresh Bakery,bakery,1464,2025-05-02,13,Friday,5,reel,طازة من الفرن شوفوا الـ reel.,29,0,0,258,30,1877,Mixed,False,False,0.0,False,False,False,False
Jericho Physio Hub,clinic,21786,2025-04-04,19,Friday,4,video,صحتكم أولويتنا فيديو جديد. أهلا بالناس الحلوة زورونا بفرعنا في Ramallah راسلونا وخليها علينا 🥙 #عيادة #صيدلية #SupportLocal,123,3,1,1695,215,15648,Arabic,True,False,0.0,True,False,False,True
Gaza Gadget Shop,electronics_store,50985,2025-04-24,21,Thursday,4,carousel,وصلت أجهزة جديدة سوايب وشوفوا التفاصيل. شو رأيكم؟ زورونا بفرعنا في Gaza #مخبز #تسوق,83,2,0,1761,145,54252,Arabic,True,False,0.0,True,False,False,True
TechSouq Ramallah,electronics_store,56331,2025-10-23,12,Thursday,10,image,وصلت أجهزة جديدة صورة جديدة. أهلا بالناس الحلوة موجودين في Qalqilya today. Order now وخلينا نجهزلك طلبك.,104,0,0,1867,278,24055,Mixed,True,False,0.0,True,False,False,True
Iron Club Nablus,gym,2127,2025-09-26,21,Friday,9,image,جاهزين للتمرين صورة جديدة. شو رأيكم؟ موجودين في Gaza today. DM us وخلينا نجهزلك طلبك. #Palestine #صيدلية #مخبز #SupportLocal,124,4,0,49,5,372,Mixed,True,False,0.0,True,False,False,True
Tulkarm Streetwear,store,33767,2025-03-25,21,Tuesday,3,carousel,New arrivals just landed Swipe to see more. ✨ 📍 #مخبز #قهوة #تسوق,65,3,2,5850,457,43132,English,False,False,0.0,False,False,False,False
Hebron Study Hub,education_center,25321,2025-12-31,9,Wednesday,12,carousel,استنونا بدورة جديدة سوايب وشوفوا التفاصيل. شو رأيكم؟ اطلب الآن وخليها علينا 😍 ☕ #Palestine #جيم,95,2,2,944,62,27715,Arabic,True,False,0.0,False,False,False,True
Bethlehem Brew Bar,cafe,2254,2025-02-21,20,Friday,2,image,أجواء ولا أروع صورة جديدة. ✨ #قهوة #الكترونيات #تسوق #عيادة,59,4,1,105,5,2372,Arabic,False,False,0.0,False,False,False,True
Ramallah English Corner,education_center,2586,2025-12-29,4,Monday,12,reel,استنونا بدورة جديدة شوفوا الـ reel. موجودين في Bethlehem today. زورونا وخلينا نجهزلك طلبك. #Bethlehem,101,1,0,427,44,5976,Mixed,True,False,0.0,True,False,False,False
Qalqilya Home Store,store,54663,2025-12-28,21,Sunday,12,image,وصلت تشكيلة جديدة صورة جديدة. يا جماعة 🎉,40,0,1,7238,351,57782,Arabic,False,False,0.0,False,False,False,True
Qahwa Al-Quds,cafe,2800,2025-01-28,19,Tuesday,1,reel,أجواء ولا أروع شوفوا الريل. اتصل فينا وخليها علينا ✨ ✅,54,0,2,905,117,11369,Arabic,True,False,0.0,False,False,False,True
Canaan Threads,store,15139,2025-10-11,20,Saturday,10,reel,وصلت تشكيلة جديدة شوفوا الريل. شو رأيكم؟ الكمية محدودة 30% خصم لفترة محدودة زورونا بفرعنا في Hebron ✅ #عروض #مطاعم #عيادة,121,3,1,5011,539,39052,Arabic,True,True,30.0,True,False,False,True
Ramallah Fit Hub,gym,4285,2025-03-24,14,Monday,3,image,جاهزين للتمرين صورة جديدة. يا جماعة احجز الآن وخليها علينا 🛍️ 🍰 📚 #جيم,70,1,3,56,7,436,Arabic,True,False,0.0,False,False,False,True
Sama Beauty Studio,beauty_salon,1606,2025-10-19,18,Sunday,10,reel,دلعي حالك شوفوا الـ reel. 🍕 ☕ 🛍️,32,0,3,249,28,5708,Mixed,False,False,0.0,False,False,False,True
Nablus Coffee Corner,cafe,3076,2025-04-18,20,Friday,4,carousel,أجواء ولا أروع Swipe وشوفوا الباقي. ابعتولنا DM وخلينا نجهزلك طلبك. 🔥 ✅,71,0,2,684,79,6611,Mixed,True,False,0.0,False,False,False,False
Saj & Manakish House,bakery,9337,2025-03-19,1,Wednesday,3,image,طازة من الفرن صورة جديدة. احنا جاهزين 📍 #مطاعم,46,1,1,159,20,2310,Arabic,False,False,0.0,False,False,False,True
Nablus Health Point,pharmacy,5311,2025-04-20,22,Sunday,4,image,صحتك بتهمنا صورة جديدة. DM us وخلينا نجهزلك طلبك. 📚 #Ramallah #SupportLocal,75,2,1,341,13,3852,Mixed,True,False,0.0,True,False,False,False
Ramallah Roastery,cafe,6834,2025-10-30,3,Thursday,10,image,أجواء ولا أروع صورة جديدة. زورونا وخلينا نجهزلك طلبك. #Palestine #قهوة #SupportLocal,84,3,0,133,16,1507,Mixed,True,False,0.0,False,False,False,False
Hebron Study Hub,education_center,26034,2025-05-13,12,Tuesday,5,video,استنونا بدورة جديدة فيديو جديد. أهلا بالناس الحلوة DM us وخلينا نجهزلك طلبك. #Palestine #قهوة #SupportLocal,107,3,0,1500,100,21098,Mixed,True,False,0.0,False,False,False,True
Nablus Coding Kids,education_center,946,2025-12-17,16,Wednesday,12,reel,استنونا بدورة جديدة شوفوا الريل. احنا جاهزين زورونا بفرعنا في Jenin ادعم المحلي 💪 🍕 🛍️,86,0,3,114,3,3759,Arabic,True,False,0.0,True,False,True,True
Qahwa Al-Quds,cafe,2835,2025-09-21,16,Sunday,9,image,أجواء ولا أروع صورة جديدة. شو رأيكم؟ 🧴 #قهوة #SupportLocal,58,2,1,55,4,1365,Arabic,False,False,0.0,False,False,False,True
Jericho Physio Hub,clinic,21968,2025-08-25,13,Monday,8,carousel,صحتكم أولويتنا سوايب وشوفوا التفاصيل. يا جماعة زورونا بفرعنا في Ramallah #Ramallah #Palestine #مخبز #تعليم,106,4,0,2149,118,22529,Arabic,True,False,0.0,True,False,False,True
Nablus Mobile Center,electronics_store,39508,2025-08-12,4,Tuesday,8,carousel,وصلت أجهزة جديدة سوايب وشوفوا التفاصيل. احنا جاهزين خصم 30% خصم لفترة محدودة ابعتولنا DM وخليها علينا,101,0,0,1518,201,41542,Arabic,True,True,30.0,False,False,False,True
Ramallah Care Pharmacy,pharmacy,13666,2025-12-25,14,Thursday,12,carousel,صحتك بتهمنا Swipe وشوفوا الباقي. أهلا بالناس الحلوة sale اليوم 5% off اليوم! زورونا وخلينا نجهزلك طلبك. #صيدلية #مخبز,117,2,0,378,21,10192,Mixed,True,True,5.0,False,False,False,True
Bethlehem Lash Bar,beauty_salon,13337,2025-05-08,18,Thursday,5,image,دلعي حالك صورة جديدة. راسلونا وخليها علينا,42,0,0,449,18,2973,Arabic,True,False,0.0,False,False,False,True
Nablus Coding Kids,education_center,949,2025-12-05,19,Friday,12,reel,استنونا بدورة جديدة شوفوا الريل. زورونا بفرعنا في Jenin ابعتولنا DM وخليها علينا,80,0,0,363,46,2492,Arabic,True,False,0.0,True,False,False,False
Hebron Fresh Bakery,bakery,1454,2025-05-29,1,Thursday,5,video,طازة من الفرن فيديو جديد. أهلا بالناس الحلوة,44,0,0,48,4,1261,Arabic,False,False,0.0,False,False,False,True
Strong Roots Gym,gym,698,2025-06-13,18,Friday,6,reel,جاهزين للتمرين شوفوا الريل. #تسوق #مطاعم #صيدلية,48,3,0,149,14,1129,Arabic,False,False,0.0,False,False,False,True
Nablus Bites,restaurant,12965,2025-01-23,19,Thursday,1,reel,اليوم عنا أكل طيب شوفوا الريل. الكمية محدودة 10% خصم لفترة محدودة ادعم المحلي ✨ 🍕 🥙 🔥,85,0,4,3004,83,39418,Arabic,False,True,10.0,False,False,True,False
Canaan Threads,store,14847,2025-02-03,20,Monday,2,reel,وصلت تشكيلة جديدة شوفوا الريل. يا جماعة زورونا بفرعنا في Hebron اطلب الآن وخليها علينا ✅ 🔥,90,0,2,1661,143,14576,Arabic,True,False,0.0,True,False,False,True
Nablus Bites,restaurant,12346,2025-06-03,20,Tuesday,6,image,Fresh flavors today Photo drop. discount: 20% off. DM us. 💪 🎉 🧴 #Hebron #عروض #مطاعم,84,3,3,1803,224,16719,English,True,True,20.0,True,False,False,False
Hebron Study Hub,education_center,25246,2025-12-23,22,Tuesday,12,image,استنونا بدورة جديدة صورة جديدة. زورونا بفرعنا في Tulkarm احجز الآن وخليها علينا,79,0,0,905,33,21741,Arabic,True,False,0.0,True,False,False,False
Sama Beauty Studio,beauty_salon,1592,2025-02-23,19,Sunday,2,carousel,دلعي حالك Swipe وشوفوا الباقي. احنا جاهزين #مخبز #عيادة,55,2,0,49,2,1187,Mixed,False,False,0.0,False,False,False,True
Nablus Sweet Oven,bakery,1831,2025-04-03,1,Thursday,4,image,طازة من الفرن صورة جديدة. شو رأيكم؟ Order now وخلينا نجهزلك طلبك. 🍰 🥙 ✨ 😍 #مخبز #عيادة #عروض,92,3,4,52,7,460,Mixed,True,False,0.0,False,False,False,True
Gaza Gadget Shop,electronics_store,50666,2025-05-09,13,Friday,5,image,وصلت أجهزة جديدة صورة جديدة. أهلا بالناس الحلوة راسلونا وخليها علينا,68,0,0,4344,127,43778,Arabic,True,False,0.0,False,False,False,True
Gaza Gadget Shop,electronics_store,48130,2025-06-13,13,Friday,6,video,وصلت أجهزة جديدة فيديو جديد. زورونا بفرعنا في Gaza 🔥 😍 🛍️ #عيادة,64,1,3,9985,380,71678,Arabic,True,False,0.0,True,False,False,True
Bethlehem Brew Bar,cafe,2298,2025-08-20,2,Wednesday,8,reel,أجواء ولا أروع شوفوا الـ reel. شو رأيكم؟ DM us وخلينا نجهزلك طلبك. #قهوة #تسوق,78,2,0,271,13,2430,Mixed,True,False,0.0,False,False,False,True
Bethlehem Lash Bar,beauty_salon,13391,2025-07-03,18,Thursday,7,reel,دلعي حالك شوفوا الـ reel. شو رأيكم؟ خصم special 25% off اليوم! DM us وخلينا نجهزلك طلبك. 🧴 📚 🎉 🔥 #Bethlehem #عروض #جيم,118,3,4,6999,789,58017,Mixed,True,True,25.0,True,False,False,True
Gaza Family Pharmacy,pharmacy,12496,2025-05-18,12,Sunday,5,image,صحتك بتهمنا صورة جديدة. يا جماعة موجودين في Nablus today. Order now وخلينا نجهزلك طلبك. #مخبز #صيدلية,101,2,0,1213,60,12545,Mixed,True,False,0.0,True,False,False,True
Saj & Manakish House,bakery,9645,2025-03-27,22,Thursday,3,reel,طازة من الفرن شوفوا الريل. شو رأيكم؟ زورونا بفرعنا في Qalqilya كل عام وأنتم بخير منتج فلسطيني اطلب الآن وخليها علينا 💪 🍰 #Palestine,131,1,2,5458,564,41633,Arabic,True,False,0.0,True,True,True,True
Nablus Bites,restaurant,12935,2025-07-22,20,Tuesday,7,reel,اليوم عنا أكل طيب شوفوا الريل. احنا جاهزين اطلب الآن وخليها علينا 📍 🍰,69,0,2,2061,90,16711,Arabic,True,False,0.0,False,False,False,True
Gaza Gadget Shop,electronics_store,49419,2025-09-20,14,Saturday,9,reel,وصلت أجهزة جديدة شوفوا الـ reel. أهلا بالناس الحلوة,51,0,0,2697,286,44356,Mixed,False,False,0.0,False,False,False,True
Hebron Study Hub,education_center,25448,2025-11-03,14,Monday,11,reel,Learn with confidence Watch the reel. Available now in Tulkarm. Book now. 🥙 #Palestine,86,1,1,4960,794,50616,English,True,False,0.0,True,False,False,False
Sama Beauty Studio,beauty_salon,1616,2025-01-26,8,Sunday,1,carousel,دلعي حالك Swipe وشوفوا الباقي. limited offer لفترة محدودة 15% off اليوم! كل عام وأنتم بخير اطلب الآن وخلينا نجهزلك طلبك. 🧴 #Ramallah #عروض #Palestine #تعليم,156,4,1,94,21,1144,Mixed,True,True,15.0,True,True,False,False
Nablus Skin Center,clinic,13080,2025-10-09,12,Thursday,10,reel,صحتكم أولويتنا شوفوا الريل. احنا جاهزين 💪 #عيادة #جيم,53,2,1,688,55,23175,Arabic,False,False,0.0,False,False,False,True
Nablus Mobile Center,electronics_store,40072,2025-06-03,13,Tuesday,6,carousel,وصلت أجهزة جديدة Swipe وشوفوا الباقي. أهلا بالناس الحلوة من قلب فلسطين #Palestine #جيم #مخبز,92,3,0,1753,131,21797,Mixed,False,False,0.0,False,False,True,True
Al Amal Dental,clinic,4760,2025-08-10,0,Sunday,8,reel,صحتكم أولويتنا شوفوا الريل. ابعتولنا DM وخليها علينا,52,0,0,96,10,2628,Arabic,True,False,0.0,False,False,False,False
Hebron Study Hub,education_center,25993,2025-11-20,18,Thursday,11,reel,استنونا بدورة جديدة شوفوا الـ reel. موجودين في Tulkarm today. ابعتولنا DM وخلينا نجهزلك طلبك.,93,0,0,2158,131,24410,Mixed,True,False,0.0,True,False,False,False
Nablus Health Point,pharmacy,5508,2025-09-07,22,Sunday,9,image,صحتك بتهمنا صورة جديدة. يا جماعة اطلب الآن وخلينا نجهزلك طلبك.,62,0,0,172,10,4729,Mixed,True,False,0.0,False,False,False,True
Gaza Power House,gym,5790,2025-01-24,9,Friday,1,image,جاهزين للتمرين صورة جديدة. احنا جاهزين خصم special 15% off اليوم! ادعم المحلي اطلب الآن وخلينا نجهزلك طلبك. #عروض #جيم,118,2,0,109,15,2770,Mixed,True,True,15.0,False,False,True,True
Nablus Coffee Corner,cafe,3144,2025-05-15,1,Thursday,5,carousel,أجواء ولا أروع سوايب وشوفوا التفاصيل. خصم 40% خصم لفترة محدودة ابعتولنا DM وخليها علينا 🔥 ✅ ✨,93,0,3,142,24,2847,Arabic,True,True,40.0,False,False,False,False
Nablus Bites,restaurant,12516,2025-10-19,22,Sunday,10,image,اليوم عنا أكل طيب صورة جديدة. صنع محلي 📚 ✅ #الكترونيات #تسوق,60,2,2,2411,256,14483,Arabic,False,False,0.0,False,False,True,True
