business_name,sector,followers_count,post_date,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,sponsored,view_rate,view_rate_bin
The Tatreez Grove,Influencers,1100000,1770768000000,Wednesday,February,reel,One stitch at a time. One hand to the next. 100% of proceeds go to @flowersgaza supporting women in Gaza.,113,0,1,2411.0,58,277290,English,True,True,True,False,True,False,0,0.2520818181818182,avg_view_rate
Fekreebrahem,Influencers,1100000,1770163200000,Wednesday,February,reel,The family of three-year-old Ibtisam Abu Ameera did not rejoice at the news of the crossing reopening.,109,0,0,1601.0,42,44600,English,False,False,True,False,True,False,0,0.040545454545454544,low_view_rate
Hamdan ElDahdouh,Influencers,1100000,1770163200000,Wednesday,February,reel,Heartbreaking scenes... May God ease your journey—send my greetings to our loved ones.,91,0,0,25100.0,1020,191000,Mixed,False,False,False,True,True,True,0,0.17363636363636364,avg_view_rate
Hamdan ElDahdouh,Influencers,1100000,1738540800000,Monday,February,reel,Winter cold in tents is unbearable. Children and women spend long nights shivering from the cold. Temporary caravans are an urgent humanitarian solution to protect children and women from the cold.,214,0,2,4634.0,60,191000,Mixed,True,True,True,False,True,True,0,0.17363636363636364,avg_view_rate
Fekreebrahem,Influencers,1100000,1737331200000,Monday,January,reel,"Israel’s restrictions, including a ban on humanitarian organizations, have severely limited aid to Gaza and worsened the health system collapse.",152,0,0,1344.0,15,44600,English,True,False,True,False,True,False,0,0.040545454545454544,low_view_rate
Al Jazeera English,Influencers,1100000,1736899200000,Wednesday,January,reel,Al Jazeera’s Hind Khoudary says there is frustration and despair in Gaza over the US announcement of phase 2 of a ceasefire plan.,136,3,0,13500.0,180,206000,English,False,False,True,False,True,False,0,0.18727272727272729,avg_view_rate
Nour Alsaqa,Influencers,1100000,1735603200000,Tuesday,December,reel,"This was supposed to be a silly little social media video, yet it uncovered trauma and the magnitude of living under the Israeli occupation.",144,0,0,140000.0,2900,2300000,English,False,False,False,False,True,False,0,2.090909090909091,high_view_rate
MIFTAH,Influencers,1100000,1735430400000,Sunday,December,reel,"In MIFTAH’s final episode of 2025, we expose a devastating reality: a winter without shelter in Gaza.",109,0,0,1490.0,18,41800,English,True,False,True,False,True,False,0,0.038,low_view_rate
Nour Alsaqa,Influencers,1100000,1735084800000,Wednesday,December,reel,"Heavy year, heavy hearts, elhamdulillah through it all.",57,0,1,30400.0,850,574000,Mixed,False,False,False,True,False,True,0,0.5218181818181818,avg_view_rate
Plestia Alaqad,Influencers,1100000,1735084800000,Wednesday,December,reel,UNRWA is still in Gaza and it never left.,43,0,0,10500.0,110,342000,English,False,False,True,False,True,False,0,0.3109090909090909,avg_view_rate
Al Jazeera English,Influencers,1100000,1734480000000,Wednesday,December,reel,"In a healthcare system devastated by Israel’s genocidal war, doctors in Gaza are turning to 3D printers powered by solar energy to treat injuries.",154,2,0,5550.0,110,133000,English,False,False,True,False,True,False,0,0.12090909090909091,avg_view_rate
aburob,Influencers,5700000,1778112000000,Wednesday,May,reel,عمرها صارت معك؟ 😳 الرابط في البايو,34,0,1,18000.0,300,948000,Arabic,True,True,False,False,False,True,0,0.16631578947368422,avg_view_rate
aburob,Influencers,5700000,1777161600000,Sunday,April,reel,لكل حد بحكي انه فيديوهاتي ذكاء اصطناعي 🤖 #honor600,55,1,1,44000.0,1070,1800000,Arabic,False,True,False,False,False,True,0,0.3157894736842105,avg_view_rate
aburob,Influencers,5700000,1777075200000,Saturday,April,reel,تجربة اقوى عصير في الهند,24,0,0,21100.0,470,1800000,Arabic,False,False,True,False,False,True,0,0.3157894736842105,avg_view_rate
aburob,Influencers,5700000,1776211200000,Wednesday,April,reel,اخر مرة بروح عند هاد الدكتور 💔 سنتروم - المكمل الغذائي رقم 1 بالعالم صار بالأردن!,82,0,1,14300.0,1180,1300000,Arabic,True,True,True,False,False,True,0,0.22807017543859648,avg_view_rate
aburob,Influencers,5700000,1775260800000,Saturday,April,reel,مافي مبروك؟ الرابط في البايو #Odoo #OdooMENA #OdooCreatorsClub,69,3,0,115000.0,2350,3900000,Arabic,True,True,False,False,False,True,0,0.6842105263157895,high_view_rate
aburob,Influencers,5700000,1774915200000,Tuesday,March,reel,اكثر حيوان غير محظوظ 😂,24,0,1,67300.0,1900,2100000,Arabic,False,False,False,False,False,True,0,0.3684210526315789,avg_view_rate
aburob,Influencers,5700000,1774569600000,Friday,March,reel,شو رأيكم؟,10,0,0,144000.0,7200,3300000,Arabic,True,False,False,False,False,True,0,0.5789473684210527,high_view_rate
aburob,Influencers,5700000,1774310400000,Tuesday,March,reel,اهم اشي اللبس 😳 رابط الحملة في البايو @okx_mena,49,0,1,22100.0,1270,1400000,Arabic,True,True,False,False,False,True,0,0.24561403508771928,avg_view_rate
aburob,Influencers,5700000,1774051200000,Saturday,March,reel,صراحة ما توقعت هالقد يزبط 😂,29,0,1,77000.0,1200,2900000,Arabic,True,True,False,False,False,True,0,0.5087719298245614,avg_view_rate
aburob,Influencers,5700000,1773878400000,Thursday,March,reel,كل عام وانتو بخير,18,0,0,84300.0,700,2500000,Arabic,False,False,True,True,False,True,0,0.43859649122807015,avg_view_rate
aburob,Influencers,5700000,1773792000000,Wednesday,March,reel,شو قصة المفتاح؟,15,2,0,19700.0,1200,1000000,Arabic,True,True,True,False,False,True,0,0.17543859649122806,avg_view_rate
aburob,Influencers,5700000,1773446400000,Saturday,March,reel,شو الواحد يعمل؟ 😂,19,0,1,98400.0,1200,3000000,Arabic,False,False,False,False,False,True,0,0.5263157894736842,avg_view_rate
aburob,Influencers,5700000,1773014400000,Monday,March,reel,عرفت؟,5,0,0,198000.0,14000,7000000,Arabic,False,False,False,False,False,True,0,1.2280701754385965,high_view_rate
aburob,Influencers,5700000,1772409600000,Monday,March,reel,ابعت هذا الفيديو لشخص,22,0,0,44200.0,1200,3200000,Arabic,True,False,False,False,False,True,0,0.5614035087719298,avg_view_rate
aburob,Influencers,5700000,1772064000000,Thursday,February,reel,لكل حد بسأل 🧑🏻‍💻,18,2,1,37100.0,1400,1600000,Arabic,True,True,False,False,False,True,0,0.2807017543859649,avg_view_rate
aburob,Influencers,5700000,1771891200000,Tuesday,February,reel,قدرنا نحكي مع الحوت!,21,0,0,167000.0,3800,4300000,Arabic,False,False,True,False,False,True,0,0.7543859649122807,high_view_rate
aburob,Influencers,5700000,1771545600000,Thursday,February,reel,ايش اسوي؟,10,0,1,77000.0,2000,2900000,Arabic,False,True,False,False,False,True,0,0.5087719298245614,avg_view_rate
aburob,Influencers,5700000,1771372800000,Tuesday,February,reel,ايش اسوي 🥺,12,0,1,294000.0,12800,15900000,Arabic,False,False,False,False,False,True,0,2.789473684210526,high_view_rate
aburob,Influencers,5700000,1770508800000,Sunday,February,reel,ترقبوا الفيديو على قناتي ❤️😇,28,0,2,483000.0,9550,20400000,Arabic,True,True,True,False,False,True,0,3.5789473684210527,high_view_rate
aburob,Influencers,5700000,1770336000000,Friday,February,reel,ايش اعمل؟ 🥺,13,0,1,197000.0,1270,8300000,Arabic,False,False,True,False,False,True,0,1.456140350877193,high_view_rate
aburob,Influencers,5700000,1769817600000,Saturday,January,reel,هيك عادي في المباريات؟😭,24,0,1,86700.0,1000,4000000,Arabic,False,False,True,False,False,True,0,0.7017543859649122,high_view_rate
aburob,Influencers,5700000,1769731200000,Friday,January,reel,جبت العيد,9,0,0,62900.0,1200,3800000,Arabic,False,False,False,False,False,True,0,0.6666666666666666,high_view_rate
aburob,Influencers,5700000,1769385600000,Monday,January,reel,شو قصة البطريق,15,0,0,83500.0,1500,2000000,Arabic,False,False,False,False,False,True,0,0.3508771929824561,avg_view_rate
aburob,Influencers,5700000,1768780800000,Monday,January,reel,صعب 😭💔,8,0,2,134000.0,1300,4800000,Arabic,False,False,False,False,False,True,0,0.8421052631578947,high_view_rate
aburob,Influencers,5700000,1768694400000,Sunday,January,reel,💔💔💔,6,0,3,300000.0,2900,15700000,Arabic,False,False,True,False,False,True,0,2.754385964912281,high_view_rate
aburob,Influencers,5700000,1768694400000,Sunday,January,reel,😂 من لما كنت في اليابان,24,0,1,96600.0,300,6100000,Arabic,False,False,True,False,False,True,0,1.0701754385964912,high_view_rate
aburob,Influencers,5700000,1767139200000,Wednesday,December,reel,سنة غريبة,10,0,0,215000.0,1800,3200000,Arabic,False,False,False,False,False,True,0,0.5614035087719298,avg_view_rate
aburob,Influencers,5700000,1766793600000,Saturday,December,reel,😂 كثير تعبنا بالتنظيف بعد الفيديو,33,3,1,22000.0,1130,1500000,Arabic,False,True,False,False,False,True,0,0.2631578947368421,avg_view_rate
aburob,Influencers,5700000,1766707200000,Friday,December,reel,كيف اطلب منه الباقي؟,20,0,0,87500.0,1260,3700000,Arabic,False,False,True,False,False,True,0,0.6491228070175439,high_view_rate
aburob,Influencers,5700000,1764892800000,Friday,December,reel,☠️ موضوع خطير,14,0,1,16300.0,2900,1400000,Arabic,False,False,False,True,False,True,0,0.24561403508771928,avg_view_rate
aburob,Influencers,5700000,1764806400000,Thursday,December,reel,وين الحمار؟,11,0,0,241000.0,13800,6900000,Arabic,False,False,False,False,False,True,0,1.2105263157894737,high_view_rate
ahmedalhenawi1,Influencers,5700000,1764720000000,Wednesday,December,reel,صناعة محتوى مع صانع محتوى,28,0,0,74800.0,770,2700000,Arabic,False,True,False,False,False,True,0,0.47368421052631576,avg_view_rate
Hulk Gym / Diaa Shabaro,Gym,2404,1754524800000,Thursday,August,reel,التزامك بأكلك وحسابك للسعرات الحرارية اليومية سر تطور جسمك والنتيجة الي بدك ياها 🔥😉,91,0,2,63.0,3,2627,Arabic,False,False,False,False,False,True,0,1.0927620632279533,high_view_rate
Hulk Gym / Diaa Shabaro,Gym,2404,1745366400000,Wednesday,April,reel,إن أصبت فمن الله وإن أخطأت فمن نفسي ... 🥺,43,0,1,120.0,4,5864,Arabic,False,False,False,True,False,True,0,2.4392678868552413,high_view_rate
Hulk Gym / Diaa Shabaro,Gym,2404,1744502400000,Sunday,April,reel,220 * 3 كسرنا وزن جديد الحمدلله 🔥🙏 صاروا عاليمين 😵‍💫,61,0,3,319.0,4,16700,Arabic,False,False,False,True,False,True,0,6.94675540765391,high_view_rate
Hulk Gym / Diaa Shabaro,Gym,2404,1742428800000,Thursday,March,reel,حلقة الكابتن نصوح كنعان جاهزة على اليوتيوب رابط القناة بالبايو 💛💪🔥,71,0,3,123.0,4,7677,Arabic,True,True,False,False,False,True,0,3.1934276206322796,high_view_rate
Hulk Gym / Diaa Shabaro,Gym,2404,1742083200000,Sunday,March,reel,حلقتنا مع الكابتن نصوح كنعان مشوقة جداً وفيها عبرة 🔥 ومعاني كثيرة 🔥💪 بعد يومين بتنزل على اليوتيوب,109,0,4,126.0,4,6125,Arabic,True,True,False,False,False,True,0,2.5478369384359403,high_view_rate
Hulk Gym / Diaa Shabaro,Gym,2404,1742083200000,Sunday,March,reel,اجابة لسؤال مهم وطبعا في كمان شرح طويل ما بكفي بستوري او ريل واحد بس هاد المهم من الموضوع,89,0,1,85.0,4,5293,Arabic,False,False,False,False,False,True,0,2.201747088186356,high_view_rate
Hulk Gym / Diaa Shabaro,Gym,2404,1741564800000,Monday,March,reel,حلقتنا بكرا مع الغالي والحبيب عبدالله تفاحة ترقبونا على اليوتيوب 🔥,67,0,1,201.0,4,10700,Arabic,True,True,False,False,False,True,0,4.450915141430948,high_view_rate
Hulk Gym / Diaa Shabaro,Gym,2404,1741219200000,Thursday,March,reel,حلقة الدكتور حسن جاهزة باليوتيوب ورابط القناة بالبايو بحب اسمع رأيكم 😉🔥,74,0,2,36.0,4,2946,Arabic,True,True,False,False,False,True,0,1.2254575707154742,high_view_rate
Hulk Gym / Diaa Shabaro,Gym,2404,1741132800000,Wednesday,March,reel,كلام راقي وحوار دقيق وذو أهمية مع الدكتور حسن جود الله ترقبوا الحلقة غداً بعد صلاة المغرب مباشرة على قناتي اليوتيوب,122,0,3,51.0,4,3831,Arabic,True,True,False,True,False,True,0,1.593594009983361,high_view_rate
Hulk Gym / Diaa Shabaro,Gym,2404,1741046400000,Tuesday,March,reel,حلقتنا اليوم مميزة جداً مع الكابتن علي زيادة رابط الحلقة كامل موجود بالبايو على اليوتيوب حتى تشوفوها كاملة 🔥,112,0,1,129.0,4,4299,Arabic,True,True,False,False,False,True,0,1.788269550748752,high_view_rate
Hulk Gym / Diaa Shabaro,Gym,2404,1740960000000,Monday,March,reel,استنوا حلقتنا بكرا الأربعاء بعد المغرب مع الكابتن علي زيادة 🔥🙏 رابط الحلقة رح يكون بالبايو,95,0,2,233.0,4,10300,Arabic,True,True,False,True,False,True,0,4.284525790349417,high_view_rate
Hulk Gym / Diaa Shabaro,Gym,2404,1740614400000,Thursday,February,reel,حلقتنا الجاي مع الكابتن ايسر خضر 🔥💪 يوم السبت بعد المغرب مباشرة,68,0,2,130.0,4,7490,Arabic,False,True,False,True,False,True,0,3.115640599001664,high_view_rate
Hulk Gym / Diaa Shabaro,Gym,2404,1740528000000,Wednesday,February,reel,شوي من التحولات الي بتصير عنا 😌🔥,34,0,2,132.0,6,7674,Arabic,False,True,False,False,False,True,0,3.192179700499168,high_view_rate
Pulse Gym & Fitness,Gym,6746,1777248000000,Sunday,April,reel,الفترة الصباحية للسيدات والمساءية للرجال من الساعة ٨:٠٠ صباحاً - ٣:٠٠ ظهراً فترة السيدات فقط ومن الساعة ٣:٠٠ ظهراً - ١:٠٠ صباحاً رجال فقط,131,0,0,269.0,0,34000,Arabic,False,True,False,False,False,True,0,5.040023717758672,high_view_rate
Pulse Gym & Fitness,Gym,6746,1774742400000,Saturday,March,reel,شعارنا الجديد 😌,15,0,1,35.0,1,4483,Arabic,False,False,False,False,False,True,0,0.6645419507856507,high_view_rate
Pulse Gym & Fitness,Gym,6746,1773187200000,Tuesday,March,reel,Coach Ahmad Saymeh,19,0,0,68.0,0,7431,English,False,False,False,False,False,False,0,1.1015416543136674,high_view_rate
Pulse Gym & Fitness,Gym,6746,1771027200000,Friday,February,reel,نظراتك لصاحبك اللي متأكد رح يسحب عالتمرين برمضان بس ما عندك دليل.,67,0,0,10.0,0,2468,Arabic,False,False,False,True,False,True,0,0.36584642751260005,avg_view_rate
Pulse Gym & Fitness,Gym,6746,1771027200000,Friday,February,reel,لما يسألوني كناوية التزم بالجيم برمضان,39,0,0,39.0,2,4144,Arabic,False,False,False,True,False,True,0,0.6142899495997628,high_view_rate
Pulse Gym & Fitness,Gym,6746,1769558400000,Tuesday,January,reel,من أقوى وأهم التمرين لعضلة البايسبس (اللاين الأمامي) 🔥💪,57,0,2,60.0,2,8053,Arabic,False,False,False,False,False,True,0,1.1937444411503113,high_view_rate
Pulse Gym & Fitness,Gym,6746,1768694400000,Saturday,January,reel,كوتش، انتو المدربين شغلكم سهل 👏,33,0,1,54.0,0,7350,Arabic,False,False,False,False,False,True,0,1.0895345389860658,high_view_rate
Pulse Gym & Fitness,Gym,6746,1768262400000,Monday,January,reel,Alternating / Unilateral Sets فوائد التمرين بالتناوب بين الجهتين: تصحيح عدم التوازن العضلي، تحسين الاتصال العصبي العضلي، زيادة الثبات والقوة الوظيفية، تقليل الضغط على المفاصل، رفع زمن التوتر، تحسين التركيز والتنفس.,233,0,0,39.0,0,5488,Mixed,False,False,False,False,False,False,0,0.8135191224429291,high_view_rate
Pulse Gym & Fitness,Gym,6746,1767744000000,Wednesday,January,reel,نصيحة من ذهب من الكوتش أحمد صايمة ❤️💪,39,0,2,44.0,0,6127,Arabic,False,False,False,False,False,True,0,0.9082419211384524,high_view_rate
Pulse Gym & Fitness,Gym,6746,1767571200000,Monday,January,reel,Original audio,14,0,0,38.0,0,2472,English,False,False,False,False,False,False,0,0.3664393714793952,avg_view_rate
Pulse Gym & Fitness,Gym,6746,1767484800000,Sunday,January,reel,Tricep Rope Extension من أفضل تمارين لعضلة الترايسبس على الإطلاق 💪,69,0,1,71.0,4,8435,Mixed,False,False,False,False,False,True,0,1.250370589979247,high_view_rate
Pulse Gym & Fitness,Gym,6746,1765238400000,Tuesday,December,reel,Train your back like a PRO👌... with coach Ahmad @ahmadsaymeh.pt,68,0,1,37.0,0,5380,English,True,False,False,False,False,False,0,0.7975096353394604,high_view_rate
Pulse Gym & Fitness,Gym,6746,1764806400000,Thursday,December,reel,🔥 بدك تتمرن صح؟ اسأل الصح 👌 Pulse Gym رح يساعدك بأسرع وأوضح إجابات من المدربين #PulseGym #AskTheCoach #GymTips #Fitlife,127,4,2,83.0,2,7870,Mixed,True,True,False,False,False,True,0,1.1666172546694338,high_view_rate
Pulse Gym & Fitness,Gym,6746,1764028800000,Tuesday,November,reel,بسم الله ما شاء الله عنوان للفخامة وراحة النفس,44,0,0,30.0,1,2468,Arabic,False,False,False,True,False,True,0,0.36584642751260005,avg_view_rate
Pulse Gym & Fitness,Gym,6746,1763942400000,Monday,November,reel,استمتعوا بآخر شهر بالجيم... قبل ما ييجو جماعة New Year — New Me,63,0,0,13.0,0,3116,Mixed,False,False,False,False,False,True,0,0.4619033501334124,avg_view_rate
Pulse Gym & Fitness,Gym,6746,1763856000000,Sunday,November,reel,"Every rep, every breath... you’re building a stronger pulse.",61,0,0,24.0,0,4594,English,False,False,False,False,False,False,0,0.6809961458642159,high_view_rate
Xtreme Fitness Ramallah,Gym,4480,1694736000000,Friday,September,reel,Xtreme Girls 💪💪,18,0,2,100.0,1,27300,English,False,False,False,False,False,False,0,6.09375,high_view_rate
Xtreme Fitness Ramallah,Gym,4480,1769990400000,Monday,February,reel,"""Built by sweat, Powered by XTREME !"" Join us ~ Altereh - Adam Palace bld 3&4th floor",95,0,0,70.0,1,22900,English,True,True,True,False,False,False,0,5.111607142857143,high_view_rate
Xtreme Fitness Ramallah,Gym,4480,1766966400000,Monday,December,reel,"How many times did you say ""New year new ME"" ? and Failed! Join Xtreme and make it WORK! Xtreme Fitness ~ Altrereh - Adam Palace 3&4th floor",155,0,0,92.0,1,12000,English,True,True,True,False,False,False,0,2.6785714285714284,high_view_rate
Xtreme Fitness Ramallah,Gym,4480,1766534400000,Wednesday,December,reel,سألنا كوتش إيهاب وقال المفتاح (بالاستمرارية)! مين مستمر معنا باكستريم بالـ2026؟! حطو اهداف السنة الجديدة من هسا وخلو الجيم جزء منها صبحتك بالألبس~ Special Thanks:@khodrj.photos #newyear #workout #gymlife,220,3,0,245.0,1,24200,Arabic,True,True,False,False,False,True,0,5.401785714285714,high_view_rate
Xtreme Fitness Ramallah,Gym,4480,1764547200000,Monday,December,reel,Merry Christmas 🎄❤️ #xtreme_fitness💪2025💪 #gym #fitnessgoal,67,3,4,70.0,1,5566,English,False,False,False,True,False,False,0,1.2424107142857144,high_view_rate
Xtreme Fitness Ramallah,Gym,4480,1761091200000,Wednesday,October,reel,"Don't just watch, BE Part of the Change! Join Xtreme ~ 02 296 0936 Altereh - Adam Palace bld 3 & 4th floor #fitnesslife #xtreme_fitness💪2025💪 #loveyourself #ramallah_city #fitnessgoal #fitnessmodel",234,5,2,40.0,1,9606,English,True,True,True,False,False,False,0,2.1441964285714286,high_view_rate
Xtreme Fitness Ramallah,Gym,4480,1756598400000,Sunday,August,reel,"Muscles aren’t built in bed , Let’s move! ~Join Xtreme ! #gym #goals #fitnessmodel #ramallah_city Altireh- Adam Palace bld.3&4th floor 02-296 0936",166,4,0,34.0,1,3106,English,True,True,True,False,False,False,0,0.6933035714285715,high_view_rate
Xtreme Fitness Ramallah,Gym,4480,1752969600000,Sunday,July,reel,🤣. #xtreme_fitness💪2025💪 #gym #fitness,43,3,3,28.0,1,5292,Mixed,False,False,False,False,False,True,0,1.18125,high_view_rate
Jumbo Supermarket,Supermarkets,5532,1778371200000,Sunday,May,reel,اربح مع نايس 💵😍,18,0,2,27.0,2,4333,Arabic,True,True,False,False,False,True,0,0.7832610267534346,high_view_rate
Jumbo Supermarket,Supermarkets,5532,1778198400000,Friday,May,reel,الطازة عنا عنوان، والنظافة عنا أساس 🐔👌 دجاج فرش كل يوم بيومه 🔥,68,0,3,28.0,1,2674,Arabic,False,True,False,False,False,True,0,0.4833694866232827,avg_view_rate
Jumbo Supermarket,Supermarkets,5532,1778025600000,Wednesday,May,reel,🔥حمسنا شغلة الآن🔥 الكوتي متوفر عندنا، وفكرة السحب غير 😍 اشتري كيس كوتي 🛒 وافتحه فوراً ورتب حظك، لأنو في كيس واحد فيه الجائزة 🎁🎉 يمكن انت تكون الرابح.,154,0,8,9.0,2,1953,Arabic,True,True,False,False,False,True,0,0.3530368763557484,avg_view_rate
Jumbo Supermarket,Supermarkets,5532,1777507200000,Thursday,April,reel,✨🛡💪 اختاري المكان والتعقيم على StarX #لنظافة_المنزل #تعقيم #ثقة #جمالية starx,85,4,3,7.0,2,1531,Arabic,False,True,False,False,False,True,0,0.2767534345625452,avg_view_rate
Jumbo Supermarket,Supermarkets,5532,1777334400000,Tuesday,April,reel,🆕🚛 ال UNBOXING على مستوى ثاني شو بتتوقعوا وصل عالجمبو؟📦 شاركونا توقعاتكم بالكومنتس 👇 الجواب قريب!,102,0,5,65.0,9,9610,Arabic,True,False,False,False,False,True,0,1.7371655820679681,high_view_rate
Jumbo Supermarket,Supermarkets,5532,1777248000000,Monday,April,reel,🔥 جاهزين للجديد؟ لأنه اللي جاي غير 🆕 Are you ready? Because what’s coming is different,94,0,2,52.0,7,5828,Mixed,True,False,False,False,False,True,0,1.0535068691250904,high_view_rate
Jumbo Supermarket,Supermarkets,5532,1776297600000,Thursday,April,reel,🎉 اليوم عنا فعالية مميزة 💜 تعالوا على السوبرماركت وخلو أطفالكم يعيشوا أجواء بارني 🧸 اللعب والمرح ويمكن تكونوا من الفائزين اليوم! لا تفوتوا الفرصة اليوم! nedm.palestine@,168,0,4,40.0,1,6535,Arabic,True,True,False,False,False,True,0,1.1813087490961678,high_view_rate
Jumbo Supermarket,Supermarkets,5532,1775520000000,Tuesday,April,reel,أطلقت شركة مرح حملة تواليت لولو 🎉🔥 اشتري تواليت لولو واحصل على محارم مجاناً وتسوقوا وادخلوا السحب لفرصة ربح $100 ✨ مؤسسة مرح الاستهلاكية,145,0,5,40.0,1,6406,Arabic,True,True,False,False,False,True,0,1.1579898770788142,high_view_rate
Jumbo Supermarket,Supermarkets,5532,1773792000000,Wednesday,March,reel,من قسم الخضار... جهزنا العيد على أصوله 🍍🍎,45,0,2,20.0,1,4533,Arabic,False,True,False,True,False,True,0,0.81941431670282,high_view_rate
Jumbo Supermarket,Supermarkets,5532,1773705600000,Tuesday,March,reel,ختمنا حماسنا الرمضانية مع شركة ايكا... والحماس لسا مكمل 🔥🎉 الأجواء كانت ولا أروع والفعاليات كانت مليانة حماس 🤩 بس لسا في مفاجآت! حط كومنت على البوست وممكن تكون إنت الرابح بجائزة مميزة من ايكا 🎁 #رمضان #فعاليات #جوائز #عروض #jumbo,271,5,8,129.0,34,13400,Arabic,True,True,False,True,False,True,0,2.4222704266088213,high_view_rate
Jumbo Supermarket,Supermarkets,5532,1773619200000,Monday,March,reel,اليوم كملنا أجواء حملتنا الرمضانية مع شركة بلاكو 🔥😍 ومع مشروب فيدا اللي عاملين عليه عرض نار ✨🎁 اشتروا كل 4 بـ10 وادخلوا فرصة تربحوا جوائز كتير قيمة #فعاليات_رمضان #عروض #jumbo #مشروب_فيدا,224,4,7,73.0,5,9442,Arabic,True,True,False,True,False,True,0,1.7067968185104845,high_view_rate
Family Market PS,Supermarkets,2362,1778284800000,Saturday,May,reel,☀️ صباح الخير | السبت 9.5.2026 ☀️ دعاء اليوم: اللهم ارزقنا في هذا اليوم فرحة تُنسينا التعب، ودعوة مستجابة، ورزقاً مباركاً، واحفظ لنا أهلنا وأحبابنا من كل سوء 🤍✨ العنوان: نابلس - رفيديا - الشارع الرئيسي بجانب بنك فلسطين,221,0,8,1221.0,69,35800,Arabic,True,False,True,True,True,True,0,15.156646909398814,high_view_rate
Family Market PS,Supermarkets,2362,1777939200000,Tuesday,May,reel,☀️ صباح الخير | الثلاثاء 5.5.2026 ☀️ دعاء اليوم: اللهم اجعل هذا اليوم بداية خير، وارزقنا فيه توفيقاً يرافقنا وسعادةً تملأ قلوبنا وطمأنينة لا تفارقنا 🤍 العنوان: نابلس - رفيديا - الشارع الرئيسي بجانب بنك فلسطين,214,0,6,1654.0,4,41400,Arabic,True,False,True,True,False,True,0,17.527519051651144,high_view_rate
Family Market PS,Supermarkets,2362,1777680000000,Saturday,May,reel,يارضي الله ورضى الوالدين.. #نابلس #منشات #ابو_يحيى #خيرات,63,4,0,31.0,0,1112,Arabic,False,False,True,True,False,True,0,0.4707874682472481,avg_view_rate
Family Market PS,Supermarkets,2362,1776816000000,Wednesday,April,reel,🌿 الأربعاء 22.4.2026 العنوان: نابلس - رفيديا - الشارع الرئيسي بجانب بنك فلسطين,90,0,1,630.0,18,32900,Arabic,True,False,True,False,True,True,0,13.92887383573243,high_view_rate
Family Market PS,Supermarkets,2362,1776643200000,Monday,April,reel,صباحكم معطر بالصلاة على سيدنا محمد ﷺ 🌿 الاثنين 20.4.2026 اللهم في هذا الصباح ارزقنا راحة البال وطمأنينة القلب وحقق لنا ما نرجو واكتب لنا أياماً مليئة بالخير والبركة 🤲✨,192,1,5,772.0,26,28600,Arabic,True,False,True,True,False,True,0,12.108382726502963,high_view_rate
Family Market PS,Supermarkets,2362,1776470400000,Saturday,April,reel,أهلاً وسهلاً بشباب القدس والخليل وديردبوان ❤️ #ابو_يحيى #خيرات,72,2,1,295.0,4,18400,Arabic,False,False,True,False,True,True,0,7.790008467400508,high_view_rate
Family Market PS,Supermarkets,2362,1776297600000,Thursday,April,reel,صباحكم معطر بالصلاة على سيدنا محمد ﷺ 🌿 الخميس 16.4.2026 اللهم في هذا الصباح اجعل لنا فيه نصيباً من كل خير وابعث في قلوبنا راحة لا تزول وحقق لنا ما نتمنى 🤲✨,183,1,5,707.0,27,31400,Arabic,True,False,True,True,False,True,0,13.293818797629127,high_view_rate
Family Market PS,Supermarkets,2362,1776124800000,Tuesday,April,reel,صباحكم معطر بالصلاة على سيدنا محمد ﷺ 🌿 الثلاثاء 14.4.2026 اللهم اجعل لنا فيه رزقاً يملأ قلوبنا فرحاً ويسعد به أيامنا ووفقنا ببركة دعواتنا 🤲✨,172,1,5,955.0,4,35400,Arabic,True,False,True,True,False,True,0,14.987298899237935,high_view_rate
Katusha Supermarket,Supermarkets,839,1766361600000,Monday,December,reel,😍😍 نابلس - مقابل الاكاديمية - بجانب مدرسة لطفيه الصيفي عمارة VIP 0599-25-24-50 katusha# reels #reels# #شعيرية_الدجاج #نابلس #الخليل #رام_الله #طولكرم #جنين #طوباس #قلقيلية #غزة,180,8,2,22.0,0,1664,Arabic,True,True,True,False,False,True,0,1.9833134684147795,high_view_rate
Katusha Supermarket,Supermarkets,839,1764892800000,Friday,December,reel,تالشوز بالحبة 😍😋 ناتشوز مسالورد مكسيكي 🌶️🔥 كمنسسس وعكيس التجربة نابلس - مقابل الاكاديمية - بجانب مدرسة لطفيه الصيفي عمارة VIP 0599-25-24-50,151,0,4,2.0,0,151,Arabic,True,True,True,False,False,True,0,0.1799761620977354,avg_view_rate
