business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,sponsored,kind,engagement,engagement_rate,like_rate,comment_rate,view_rate,view_engagement_rate,week,is_video,is_reel,posting_time_bin,caption_length_bin,hashtags_count_bin,emoji_count_bin,engagement_level,business_size_bin,high_engagement,high_view_rate,high_comment_rate,cluster_id,cluster_label
Mikkawi 1955,Fashion,55900.0,2026-04-28,0.0,Tuesday,4,reel,بدلة Di Porto صُممت لتكون الاختيار الأمثل لهذا الموسم 👔 البدلة المثالية للسفر والعمل الطويل تبقى بكامل أناقتك ✨ مصنوعة من أقمشة Di Porto Fit الإيطالية الفاخرة تمنح Cool Wool النسيج المثالي والبارد ❄️ اطلبها من خلال متجرنا الإلكتروني أو من الرسائل أو تفضل بزيارة معارضنا لمشاهدة التشكيلة الكاملة! 00972592077766 #نابلس #رام_الله #جنين #شوبمان ramallah #nablus #jenin #newman #DiPorto #mikkawiSS2026 #newcollection,531,11,6,187.0,4.0,61600.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,191.0,0.0034168157423971,0.003345259391771,7.155635062611807e-05,1.101967799642218,0.0031006493506493,2026-04-27/2026-05-03,0,1,night,long,many,many,medium,medium,0,1,1,0,niche audience posts
Mikkawi 1955,Fashion,55900.0,2026-04-25,0.0,Saturday,4,reel,لأناقة فاتنة لهذا الموسم، اخترنا لكِ تنسيقة متكاملة من Marella مزينة بسكارف، ليضيف لمظهرك جمال لافت ✨ اطلبيها من خلال متجرنا الإلكتروني أو من الرسائل أو تفضلي بزيارة معارضنا لمشاهدة التشكيلة الكاملة! 00972592077766 #نابلس #رام_الله #شوبيدي ramallah #nablus #newlady #marella #mikkawiSS2026 #newcollection,389,8,2,106.0,2.0,60800.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,108.0,0.0019320214669051,0.0018962432915921,3.5778175313059034e-05,1.0876565295169949,0.0017763157894736,2026-04-20/2026-04-26,0,1,night,long,many,few,medium,medium,0,1,0,8,experimental formats
Mikkawi 1955,Fashion,55900.0,2026-04-24,0.0,Friday,4,reel,بدلة فاخرة من الصوف البارد من Di Porto بقصة Tailored Fit ✨ صُممت بدقة، بتقنية Travel Suit لتوفر لك راحة استثنائية ومظهر أنيق في جميع مناسباتك لهذا الموسم 👔 اطلبها من خلال متجرنا الإلكتروني أو من الرسائل أو تفضل بزيارة معارضنا لمشاهدة التشكيلة الكاملة! 00972592077766 #نابلس #رام_الله #جنين #شوبمان ramallah #nablus #jenin #newman #DiPorto #mikkawiSS2026 #newcollection,484,11,4,67.0,0.0,9618.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,67.0,0.0011985688729874,0.0011985688729874,0.0,0.1720572450805008,0.0069661052193803,2026-04-20/2026-04-26,0,1,night,long,many,many,medium,medium,0,0,0,0,niche audience posts
Mikkawi 1955,Fashion,55900.0,2026-04-25,0.0,Saturday,4,post,حذاء Spherica من Geox ليس مجرد حذاء، هو رفيقك المثالي لراحة استثنائية لهذا الموسم، بتصميم يكمل أناقتك 🇮🇹👟 اطلبه من خلال متجرنا الإلكتروني أو من الرسائل 📩 أو تفضل بزيارتنا في جميع فروع Geox Palestine لمشاهدة التشكيلة الكاملة! 📍 https://wa.me/972592077766,287,0,5,58.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,1.0,post,58.0,0.0010375670840787,0.0010375670840787,0.0,0.0,0.0,2026-04-20/2026-04-26,0,0,night,long,none,many,medium,medium,0,0,0,8,experimental formats
EUROMODA,Fashion,14800.0,2023-10-03,0.0,Tuesday,10,reel,Shopping Euromoda with friends! ✨ يورومودا خيارك الدائم لكل مناسبة 📍رام الله مول، b2 - شارع الإرسال خدمة التوصيل للضفة والداخل,117,0,2,98.0,0.0,56400.0,Mixed,True,True,0.0,True,False,False,True,0.0,,98.0,0.0066216216216216,0.0066216216216216,0.0,3.810810810810811,0.0017375886524822,2023-10-02/2023-10-08,0,1,night,medium,none,few,high,medium,1,1,0,1,community updates
EUROMODA,Fashion,14800.0,2023-09-28,0.0,Thursday,9,reel,أضيفي اللمسة المفقودة الى لِبسك من يورومودا ✨ رام الله مول، b2 - شارع الإرسال خدمة التوصيل للضفة والداخل #ramallah #fashion #clothingbrand #stylingtips #fashioninspo #euromoda #palestine,198,7,1,210.0,0.0,50800.0,Mixed,True,True,0.0,True,False,True,True,0.0,,210.0,0.0141891891891891,0.0141891891891891,0.0,3.4324324324324325,0.0041338582677165,2023-09-25/2023-10-01,0,1,night,long,many,few,high,medium,1,1,0,8,experimental formats
EUROMODA,Fashion,14800.0,2023-09-26,0.0,Tuesday,9,reel,✅ أساسيات الجامعة: الكتب ✅ إضافة من يورومودا ✨ وهيك صرتي جاهزة ترُوحي بداية اليوم 📍رام الله مول، b2 - شارع الإرسال خدمة التوصيل للضفة والداخل #fashiontrends #fashioninspo #ramallah #palestine #fashion #clothingbrand,239,6,3,36.0,0.0,7232.0,Mixed,True,True,0.0,True,False,True,True,0.0,,36.0,0.0024324324324324,0.0024324324324324,0.0,0.4886486486486486,0.0049778761061946,2023-09-25/2023-10-01,0,1,night,long,many,few,medium,medium,0,1,0,8,experimental formats
EUROMODA,Fashion,14800.0,2023-09-24,0.0,Sunday,9,reel,EUROMODA: A Style That Stays! 📍رام الله مول - b2 شارع الإرسال خدمة التوصيل للضفة والداخل #ramallah #fashion #clothingstore #trendyclothes #fallfashion,165,5,1,236.0,0.0,45000.0,Mixed,True,True,0.0,True,False,False,True,0.0,,236.0,0.0159459459459459,0.0159459459459459,0.0,3.0405405405405403,0.0052444444444444,2023-09-18/2023-09-24,0,1,night,long,many,few,high,medium,1,1,0,8,experimental formats
EUROMODA,Fashion,14800.0,2023-06-03,0.0,Saturday,6,reel,Get your best Summer Outfits 🤍🌞 EUROMODA🌞🤍 #euromodapalestine #linen #ramallah #dress,101,4,4,15.0,0.0,2282.0,English,True,True,0.0,True,False,False,False,0.0,,15.0,0.0010135135135135,0.0010135135135135,0.0,0.1541891891891892,0.0065731814198071,2023-05-29/2023-06-04,0,1,night,medium,few,many,medium,medium,0,0,0,1,community updates
EUROMODA,Fashion,14800.0,2023-05-27,0.0,Saturday,5,reel,LINEN PANTS perfect for the hot summer weather ✨🌞🌻 SS23EUROMODA,73,0,3,59.0,1.0,4642.0,English,False,True,0.0,False,False,False,False,0.0,,60.0,0.004054054054054,0.0039864864864864,6.756756756756757e-05,0.3136486486486486,0.0129254631624299,2023-05-22/2023-05-28,0,1,night,medium,none,few,medium,medium,0,0,1,1,community updates
EUROMODA,Fashion,14800.0,2023-05-17,0.0,Wednesday,5,reel,cargo pants styled in multiple outfits 🍂 perfect for day to day outfits 🍂🤎 SS2023,90,0,3,68.0,0.0,39800.0,English,False,True,0.0,False,False,False,False,0.0,,68.0,0.0045945945945945,0.0045945945945945,0.0,2.689189189189189,0.0017085427135678,2023-05-15/2023-05-21,0,1,night,medium,none,few,medium,medium,0,1,0,1,community updates
EUROMODA,Fashion,14800.0,2023-05-07,0.0,Sunday,5,reel,SS23 🌞🌷SUMMER COLLECTION 🌞🌷 shop our new collection for all your upcoming events 🌸💐,95,0,8,77.0,0.0,4788.0,English,True,True,0.0,False,False,False,False,0.0,,77.0,0.0052027027027027,0.0052027027027027,0.0,0.3235135135135135,0.0160818713450292,2023-05-01/2023-05-07,0,1,night,medium,none,many,high,medium,1,0,0,1,community updates
Ghazala__store غزالة ستور,Fashion,3100.0,2026-05-05,0.0,Tuesday,5,reel,صباحك أنيق بالفستان الكلاسيكي الأسود ✨,38,0,1,0.0,0.0,652.0,Arabic,False,True,0.0,False,False,False,True,0.0,,0.0,0.0,0.0,0.0,0.2103225806451613,0.0,2026-05-04/2026-05-10,0,1,night,short,none,few,low,small,0,0,0,1,community updates
Ghazala__store غزالة ستور,Fashion,3100.0,2026-05-03,0.0,Sunday,5,reel,اللون الملوكي والفخامة مع بعض 🌺,31,0,1,0.0,0.0,355.0,Arabic,False,True,0.0,False,False,False,True,0.0,,0.0,0.0,0.0,0.0,0.114516129032258,0.0,2026-04-27/2026-05-03,0,1,night,short,none,few,low,small,0,0,0,1,community updates
Ghazala__store غزالة ستور,Fashion,3100.0,2026-04-29,0.0,Wednesday,4,reel,الواحد لازم يختار الفستان المناسب 🤍,35,0,1,0.0,0.0,792.0,Arabic,False,True,0.0,False,False,False,True,0.0,,0.0,0.0,0.0,0.0,0.2554838709677419,0.0,2026-04-27/2026-05-03,0,1,night,short,none,few,low,small,0,0,0,1,community updates
Ghazala__store غزالة ستور,Fashion,3100.0,2026-05-02,0.0,Saturday,5,reel,طقم بجنن متوفر بعدة ألوان 🌸,29,0,1,1.0,0.0,973.0,Arabic,True,True,0.0,False,False,False,True,1.0,,1.0,0.0003225806451612,0.0003225806451612,0.0,0.3138709677419354,0.001027749229188,2026-04-27/2026-05-03,0,1,night,short,none,few,medium,small,0,0,0,1,community updates
Ghazala__store غزالة ستور,Fashion,3100.0,2026-04-22,0.0,Wednesday,4,reel,فستان الجينز اللي رح تعتمديه بالصيف 🌸 واو شو بجنن متوفر بدرجتين 🌻,76,0,2,3.0,1.0,1000.0,Arabic,True,True,0.0,False,False,False,True,1.0,,4.0,0.0012903225806451,0.0009677419354838,0.0003225806451612,0.3225806451612903,0.004,2026-04-20/2026-04-26,0,1,night,medium,none,few,medium,small,0,0,1,1,community updates
Ghazala__store غزالة ستور,Fashion,3100.0,2026-04-13,0.0,Monday,4,reel,Pov: فستانك يوم عرس أختك 🌼 واو متوفر منه عدة ألوان 🌸,62,0,2,3.0,1.0,0.0,Arabic/English Mixed,True,True,0.0,False,False,False,True,1.0,,4.0,0.0012903225806451,0.0009677419354838,0.0003225806451612,0.0,0.0,2026-04-13/2026-04-19,0,1,night,medium,none,few,medium,small,0,0,1,1,community updates
Lujain fashion,Fashion,14000.0,2026-04-17,0.0,Friday,4,reel,#سعرالعرض الطقم ب 30 شيقل والاربعة ب100 شيقل 🥰 #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل,101,2,1,196.0,4.0,0.0,Arabic,True,True,0.0,True,False,False,True,0.0,,200.0,0.0142857142857142,0.014,0.0002857142857142,0.0,0.0,2026-04-13/2026-04-19,0,1,night,medium,few,few,high,small,1,0,1,1,community updates
Lujain fashion,Fashion,14000.0,2026-04-28,0.0,Tuesday,4,reel,تشكيلة قمصان بأحلى الألوان 🎨 فقط ب 35 شيقل والثلاث 100 شيقل 🔥 #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل,119,1,2,62.0,6.0,0.0,Arabic,True,True,0.0,True,False,False,True,0.0,,68.0,0.0048571428571428,0.0044285714285714,0.0004285714285714,0.0,0.0,2026-04-27/2026-05-03,0,1,night,medium,few,few,high,small,1,0,1,1,community updates
Lujain fashion,Fashion,14000.0,2026-04-28,0.0,Tuesday,4,reel,#تألقي_سيدتي ❤️💫❤️ فستان روعة بقصة ناعم وقماش بارد فقط ب 80 شيقل 🔥 #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل #size_s_m_l_xl,146,3,4,25.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,1.0,,25.0,0.0017857142857142,0.0017857142857142,0.0,0.0,0.0,2026-04-27/2026-05-03,0,1,night,long,few,many,medium,small,0,0,0,8,experimental formats
Lujain fashion,Fashion,14000.0,2026-04-28,0.0,Tuesday,4,reel,#سعر_العرض50شيكل طقوم بقطعتين بالوان فخمة فقط ب 50 شيقل 🔥 #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل,119,2,1,47.0,0.0,0.0,Arabic,True,True,0.0,True,False,False,True,0.0,,47.0,0.0033571428571428,0.0033571428571428,0.0,0.0,0.0,2026-04-27/2026-05-03,0,1,night,medium,few,few,medium,small,0,0,0,1,community updates
Lujain fashion,Fashion,14000.0,2026-04-29,0.0,Wednesday,4,reel,#سعر_العرض50شيكل طقوم بقطعتين بالوان فخمة فقط ب 50 شيقل 🔥 #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل #size_m_l_xl_xxl,139,3,1,32.0,3.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,35.0,0.0025,0.0022857142857142,0.0002142857142857,0.0,0.0,2026-04-27/2026-05-03,0,1,night,medium,few,few,medium,small,0,0,1,1,community updates
Lujain fashion,Fashion,14000.0,2026-05-02,0.0,Saturday,5,reel,بنطلون عملي مع حزام 😍 35 شيقل والثلاث 100 شيقل فقط #sizes_s_m_l_xl #خدمة_التوصيل_متوفرة_لكل_الخارطة,113,2,1,14.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,14.0,0.001,0.001,0.0,0.0,0.0,2026-04-27/2026-05-03,0,1,night,medium,few,few,medium,small,0,0,0,1,community updates
Lujain fashion,Fashion,14000.0,2026-05-03,0.0,Sunday,5,reel,بنطلون فخم مع لمسة ناعمة 😍 فقط ب 35 و3ب100 شيقل #Size_S_M_L_XL #lujain_fashion 🦋 #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل,145,4,2,1.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,1.0,7.142857142857143e-05,7.142857142857143e-05,0.0,0.0,0.0,2026-04-27/2026-05-03,0,1,night,long,few,few,low,small,0,0,0,8,experimental formats
Lujain fashion,Fashion,14000.0,2026-05-02,0.0,Saturday,5,reel,اكثر بنطلون مطلووووب 🫶😍 بلاطين التريند اللايكرا السكوش بس 25 شيقل 🔥 #size_S_M_L_XL #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل,144,2,3,41.0,2.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,43.0,0.0030714285714285,0.0029285714285714,0.0001428571428571,0.0,0.0,2026-04-27/2026-05-03,0,1,night,long,few,few,medium,small,0,0,1,8,experimental formats
Lujain fashion,Fashion,14000.0,2026-05-02,0.0,Saturday,5,reel,قمصان ادم بالوان فخمة فقط ب 35 و3ب 100 شيقل 🔥 #size_S_M_L_XL #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل,123,2,1,12.0,1.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,13.0,0.0009285714285714,0.0008571428571428,7.142857142857143e-05,0.0,0.0,2026-04-27/2026-05-03,0,1,night,medium,few,few,medium,small,0,0,1,1,community updates
Lujain fashion,Fashion,14000.0,2026-05-03,0.0,Sunday,5,reel,#سعر_العرض50شيكل طقم كاجوال ناعم ومريح ✨,47,1,1,13.0,0.0,0.0,Arabic,True,True,0.0,False,False,False,True,0.0,,13.0,0.0009285714285714,0.0009285714285714,0.0,0.0,0.0,2026-04-27/2026-05-03,0,1,night,short,few,few,medium,small,0,0,0,1,community updates
Lujain fashion,Fashion,14000.0,2026-05-03,0.0,Sunday,5,reel,بلاطين التريند اللايكرا زر فقط ب 25 شيقل 🔥 Sizes_S_M_L_XL# #متوفر_توصيل_لجميع_مناطق_الضفة_القدس_والداخل,119,2,1,2.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,2.0,0.0001428571428571,0.0001428571428571,0.0,0.0,0.0,2026-04-27/2026-05-03,0,1,night,medium,few,few,low,small,0,0,0,1,community updates
Mabella - مابيلا,Fashion,77000.0,2026-05-01,0.0,Friday,5,reel,الجمال لا يتوقف في مابيلا ✨ الموديلات المميزة لإطلالة أنيقة ومناسبة لكل الأذواق. توصيل متوفر لكل مناطق الضفة والقدس والداخل. العنوان: الخليل - عين سارة الحرس - مقابل LC Waikiki,176,0,1,26.0,1.0,6600.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,27.0,0.0003506493506493,0.0003376623376623,1.2987012987012988e-05,0.0857142857142857,0.004090909090909,2026-04-27/2026-05-03,0,1,night,long,none,few,medium,large,0,0,0,8,experimental formats
Mabella - مابيلا,Fashion,77000.0,2026-05-03,0.0,Sunday,5,reel,الجمال لا يتوقف في مابيلا ✨ فستان سماوي أنيق بتطريز ناعم لإطلالة راقية ومميزة. توصيل متوفر لكل مناطق الضفة والقدس والداخل. العنوان: الخليل - عين سارة الحرس - مقابل LC Waikiki,174,0,1,31.0,1.0,2900.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,32.0,0.0004155844155844,0.0004025974025974,1.2987012987012988e-05,0.0376623376623376,0.0110344827586206,2026-04-27/2026-05-03,0,1,night,long,none,few,medium,large,0,0,0,8,experimental formats
Mabella - مابيلا,Fashion,77000.0,2026-05-05,0.0,Tuesday,5,reel,الجمال لا يتوقف في مابيلا ✨ موديل أبيض بتفاصيل ناعمة وفخمة للمناسبات. توصيل متوفر لكل مناطق الضفة والقدس والداخل. العنوان: الخليل - عين سارة الحرس - مقابل LC Waikiki,165,0,1,10.0,0.0,3700.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,10.0,0.0001298701298701,0.0001298701298701,0.0,0.048051948051948,0.0027027027027027,2026-05-04/2026-05-10,0,1,night,long,none,few,low,large,0,0,0,8,experimental formats
Mabella - مابيلا,Fashion,77000.0,2026-05-02,0.0,Saturday,5,reel,مجموعة خاصة بأرقى اختياراتكم ✨ موديل أبيض ناعم بتفاصيل أنيقة لإطلالة راقية. توصيل متوفر لكل مناطق الضفة والقدس والداخل. العنوان: الخليل - عين سارة الحرس - مقابل LC Waikiki,171,0,1,3.0,0.0,1600.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,3.0,3.896103896103896e-05,3.896103896103896e-05,0.0,0.0207792207792207,0.001875,2026-04-27/2026-05-03,0,1,night,long,none,few,low,large,0,0,0,8,experimental formats
Mabella - مابيلا,Fashion,77000.0,2026-05-07,0.0,Thursday,5,reel,مجموعة خاصة بأرقى اختياراتكم ✨ طقم زهري ناعم بتصميم أنيق للمناسبات. توصيل متوفر لكل مناطق الضفة والقدس والداخل. العنوان: الخليل - عين سارة الحرس - مقابل LC Waikiki,163,0,1,4.0,0.0,1200.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,4.0,5.194805194805195e-05,5.194805194805195e-05,0.0,0.0155844155844155,0.0033333333333333,2026-05-04/2026-05-10,0,1,night,long,none,few,low,large,0,0,0,8,experimental formats
Mabella - مابيلا,Fashion,77000.0,2026-05-04,0.0,Monday,5,reel,Je n’ai pas changé (No Vengo Ni Voy) ✨ مجموعة خاصة بأرقى اختياراتكم من مابيلا. موديل مميز بتفاصيل راقية للمناسبات. العنوان: الخليل - عين سارة الحرس - مقابل LC Waikiki,166,0,1,1.0,0.0,403.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,1.0,1.2987012987012988e-05,1.2987012987012988e-05,0.0,0.0052337662337662,0.0024813895781637,2026-05-04/2026-05-10,0,1,night,long,none,few,low,large,0,0,0,8,experimental formats
Mabella - مابيلا,Fashion,77000.0,2026-05-06,0.0,Wednesday,5,reel,وصل الكولكشن الجديد ✨ أجمل الموديلات وأجمل القطع المميزة والملفتة ✨ تشكيلة جديدة تناسب كل الأذواق 👌 العنوان: الخليل - عين سارة الحرس. خدمة توصيل متوفرة لجميع المناطق,165,0,3,35.0,1.0,9600.0,Arabic,True,True,0.0,True,False,False,True,0.0,,36.0,0.0004675324675324,0.0004545454545454,1.2987012987012988e-05,0.1246753246753246,0.00375,2026-05-04/2026-05-10,0,1,night,long,none,few,medium,large,0,0,0,8,experimental formats
Mabella - مابيلا,Fashion,77000.0,2026-05-02,0.0,Saturday,5,reel,وصل الكولكشن الجديد ✨ طقم Nassaba مميز وناعم من القطع المميزة والملفتة ✨ تشكيلة جديدة تناسب كل الأذواق 👌 العنوان: الخليل - عين سارة الحرس. خدمة توصيل متوفرة لجميع المناطق,170,0,3,18.0,0.0,7100.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,18.0,0.0002337662337662,0.0002337662337662,0.0,0.0922077922077922,0.0025352112676056,2026-04-27/2026-05-03,0,1,night,long,none,few,low,large,0,0,0,8,experimental formats
Mabella - مابيلا,Fashion,77000.0,2026-05-07,0.0,Thursday,5,reel,وصل الكولكشن الجديد ✨✨ مابيلا بانتظاركم بأحدث الموديلات وأجمل القطع المميزة والمختلفة 😍✌️ تشكيلة جديدة تناسب كل الأذواق. العنوان: الخليل - عين سارة الحرس - مقابل LC Waikiki. خدمة توصيل متوفرة لجميع المناطق 🚚,216,0,7,823.0,4.0,15000.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,1.0,,827.0,0.0107402597402597,0.0106883116883116,5.194805194805195e-05,0.1948051948051948,0.0551333333333333,2026-05-04/2026-05-10,0,1,night,long,none,many,high,large,1,0,0,8,experimental formats
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000.0,2026-05-02,0.0,Saturday,5,reel,"New collection .. 2026
Available now - Adam & Eve

🌸 ستايل راقي لكل مناسبة
✨ فستان قصير رسمي... خيارك الأمثل للأناقة الهادية
📍 متوفر الآن في آدم اند ايف - وسط البلد
🚚 خدمة التوصيل متاحة لجميع المناطق",199,0,4,13.0,1.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,14.0,5.447470817120623e-05,5.058365758754864e-05,3.891050583657587e-06,0.0,0.0,2026-04-27/2026-05-03,0,1,night,long,none,many,low,large,0,0,0,8,experimental formats
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000.0,2026-05-01,0.0,Friday,5,reel,"New collection .. ✨
Available now .. Adam & Eve

طقم يجمع بين الأناقة الكلاسيكية واللمسة العصرية تعطيلك حضور قوي وإطلالة واثقة بكل خطوة 🖤🤍
📍 متوفر الآن في فرع آدم اند ايف - وسط البلد
🚚 خدمة التوصيل متاحة لجميع المناطق",217,0,5,11.0,2.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,13.0,5.058365758754864e-05,4.280155642023346e-05,7.782101167315174e-06,0.0,0.0,2026-04-27/2026-05-03,0,1,night,long,none,many,low,large,0,0,0,8,experimental formats
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000.0,2026-04-11,0.0,Saturday,4,reel,"New collection .. ✨
Available now .. 2026

🔥😎 سبور صيفي ولا أروع
🌞 ترينجات خامات خفيفة تناسب حر الصيف
💯 أناقة + راحة = الاختيار المثالي
📍 متوفر الآن - في فرع رفيديا - فوق البنك العربي
🚚 خدمة التوصيل متاحة لجميع المناطق",218,0,7,6.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,6.0,2.334630350194553e-05,2.334630350194553e-05,0.0,0.0,0.0,2026-04-06/2026-04-12,0,1,night,long,none,many,low,large,0,0,0,8,experimental formats
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000.0,2026-04-11,0.0,Saturday,4,reel,"New collection .. 💗
Available now .. 2026

🤍 اختاري الراحة بدون ما تتنازلي عن الأناقة
مجموعة تريننج سبور تناسب يومك بكل تفاصيله
📍 متوفر الآن في فرع رفيديا - فوق البنك العربي
🚚 خدمة التوصيل متاحة لجميع المناطق",208,0,4,11.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,True,False,False,True,0.0,,11.0,4.280155642023346e-05,4.280155642023346e-05,0.0,0.0,0.0,2026-04-06/2026-04-12,0,1,night,long,none,many,low,large,0,0,0,8,experimental formats
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000.0,2026-04-04,0.0,Saturday,4,reel,"New collection .. 🖤🤍
Available now .. 2026

✨ إطلالة تجمع بين الكلاسيك والأناقة
فستان بنقشة البولكا دوت الراقية تصميمه الواسع يعطي حضور مميز وأنوثة ما بتتنسي 🖤🤍
#Hijjawifashion #New #black #white #explore",204,5,5,9.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,False,False,False,True,0.0,,9.0,3.501945525291829e-05,3.501945525291829e-05,0.0,0.0,0.0,2026-03-30/2026-04-05,0,1,night,long,many,many,low,large,0,0,0,8,experimental formats
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000.0,2026-03-15,0.0,Sunday,3,reel,"Eid collection .. 🌙
Available now .. 2026

✨👖 ستايلك بالعيد يكمل مع بناطيل الجينز
قصّات عصرية وألوان بتناسب كل الإطلالات لتكوني دائماً واثقة ومميزة 🤍
🎀🌙 اختاري راحتك وأناقتك وخلي طلّتك بالعيد أبسط وأحلى
🌸 متوفرة بتشكيلة واسعة... مستنيينكم
🚚 خدمة التوصيل متاحة لجميع المناطق",273,0,8,5.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,False,True,False,True,0.0,,5.0,1.945525291828794e-05,1.945525291828794e-05,0.0,0.0,0.0,2026-03-09/2026-03-15,0,1,night,long,none,many,low,large,0,0,0,8,experimental formats
Hijjawi Fashion - الحجاوي للأزياء,Fashion,257000.0,2026-03-14,0.0,Saturday,3,reel,"Eid collection .. 🌙
Available now .. 2026

✨🤍 لوك العيد الكاجوال الأنيق
جاكيت مع بنطلون جينز بيعطيك إطلالة مرتبة وعصرية تناسب زيارات العيد وطلعاته 🌙👖
🚚 خدمة التوصيل متاحة لجميع المناطق",184,0,6,11.0,0.0,0.0,Arabic/English Mixed,True,True,0.0,False,True,False,True,0.0,,11.0,4.280155642023346e-05,4.280155642023346e-05,0.0,0.0,0.0,2026-03-09/2026-03-15,0,1,night,long,none,many,low,large,0,0,0,8,experimental formats
